Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.0586094998779373;0.120814783284698;-0.395039037612032;-0.10793976984557;-0.412293882684722;0.126671743954518;0.164091977147096;0.174266004901737;0.127796611606301;0.0202222229898681;1;0.256159147135137;0.200795942800351;-0.140097624920318;0.326331730418503;0.223866061895345;0.451521874333837;0.136105768786156;0.441663072754315;0.163835698608321;0.17939886912162;-0.0335548378072186;-0.30196780098542;-0.168061331092489;-0.0154476803479822;-0.106159254576674
Entorhinal area (R);-0.0326877052598566;0.158577114498286;-0.176006955927162;0.141067775492235;-0.171580750057939;0.188609745124745;0.0915557926883987;0.0855726821329072;0.0659463957165531;0.0438670837727214;0.256159147135137;1;0.337358368658909;0.000462194606458483;0.267791891060676;0.244574149623559;0.244209813151996;0.165166538162271;0.359828143248233;0.261163125546622;0.190240296101977;0.0393572193581464;-0.0662369032824065;0.0251377995614593;-0.0425070539914939;-0.178366791270335
Olfactory areas (L);0.187751605797312;0.204068876409973;-0.0168286903205378;0.0967720874353351;-0.0177029572331013;0.153011842333282;0.183108214161008;0.222627509066459;0.138257514906009;0.194135676046195;0.200795942800351;0.337358368658909;1;0.00214076721847375;0.33259343825211;0.254946767212434;0.286165173233411;0.346231928053899;0.271650579573044;0.401379458625351;0.268403879546708;0.271407428641918;0.104827905844754;0.218008473500158;0.204593027275159;-0.150742610072008
Olfactory areas (R);0.29362191558789;0.203148622495316;0.472882935269344;0.300411765238517;0.471980747943642;0.124913880260841;0.177919794815554;0.13402488762276;-0.0944006597469314;0.00106194632945013;-0.140097624920318;0.000462194606458483;0.00214076721847375;1;0.0161066146154571;0.125728204674042;-0.201080891876507;0.300016519472218;-0.103521362210832;0.229152430088388;0.270592195926649;0.41576145572673;0.317257017824336;0.318462361429767;-0.00851942728278307;0.108539338915867
Dentate gyrus (L);0.04271042009205;0.00484761192631043;-0.340115455246418;-0.285196513669769;-0.345409995168408;0.0845275619361862;-0.0589473673029794;0.0195329526692424;0.0982476883326903;-0.00507815679499711;0.326331730418503;0.267791891060676;0.33259343825211;0.0161066146154571;1;0.452665596954789;0.79418132245361;0.695001300233733;0.819839430244275;0.511592434468916;0.206688808290199;0.12135455739316;-0.0426043291087534;0.0447139135630691;-0.0385624465563748;-0.24308394966514
Dentate gyrus (R);0.141462976406759;0.329985145518864;-0.214818587402954;0.122874456884266;-0.209989082115869;0.181768307998572;0.231918670883795;0.302877758235446;0.258895397244729;0.0421147140834506;0.223866061895345;0.244574149623559;0.254946767212434;0.125728204674042;0.452665596954789;1;0.444696418410787;0.393753848990245;0.425137271250972;0.481000307538824;0.23575010976806;0.120610010551086;0.0296358398676843;0.144308163830842;0.0688495469270773;-0.073953747301524
Subiculum (L);-0.193364250142182;0.00881498211063795;-0.7064291974581;-0.378315344436159;-0.713107656052468;0.145199915062967;0.00557733146035675;-0.062465334598749;0.118089868213036;-0.122164786202992;0.451521874333837;0.244209813151996;0.286165173233411;-0.201080891876507;0.79418132245361;0.444696418410787;1;0.362842016677402;0.838418166636946;0.207646028380182;0.0437462021606348;-0.174367392855791;-0.365583024458088;-0.128722577101391;0.0956592645027268;-0.33900453218584
Subiculum (R);0.320418979342088;0.101819764953503;0.180704758395768;0.0510408321575834;0.178428330015366;-0.0748966712919374;-0.0485386238728436;0.169911767176979;-0.00460292385887933;0.177927945225287;0.136105768786156;0.165166538162271;0.346231928053899;0.300016519472218;0.695001300233733;0.393753848990245;0.362842016677402;1;0.395665423478958;0.676215742025537;0.397810757621988;0.362138347830192;0.284915317028408;0.231645503348737;0.0481349696946034;-0.0775186933027085
Dorsal hippocampus (L);-0.0106134775642981;-0.0134216457085905;-0.5127966802231;-0.314248967430853;-0.525243434422482;0.252975843586947;0.0666650791537583;0.00586854561447305;0.114797177584977;-0.0640813335172413;0.441663072754315;0.359828143248233;0.271650579573044;-0.103521362210832;0.819839430244275;0.425137271250972;0.838418166636946;0.395665423478958;1;0.353379368556626;0.209329383459121;0.0390849557638138;-0.121186807316705;-0.0316170992308006;-0.0875159671460497;-0.341240000983753
Dorsal hippocampus (R);0.465344943351433;0.263261226082705;0.253561338827741;0.205816150048312;0.248299059086775;0.168640612538483;0.26528822728432;0.420515478225384;0.172064473143252;0.154868233791952;0.163835698608321;0.261163125546622;0.401379458625351;0.229152430088388;0.511592434468916;0.481000307538824;0.207646028380182;0.676215742025537;0.353379368556626;1;0.477744395309207;0.45929756424405;0.372738760066183;0.384475180730597;0.0700752069602878;0.0116362016578553
Ventral hippocampus (L);0.425288788609886;0.282786221492813;0.345318299381139;0.286972054533366;0.33861544884035;0.0723003695614643;0.159469169298448;0.195394767173928;0.0982122907588452;0.144791427011164;0.17939886912162;0.190240296101977;0.268403879546708;0.270592195926649;0.206688808290199;0.23575010976806;0.0437462021606348;0.397810757621988;0.209329383459121;0.477744395309207;1;0.425059834370009;0.394419854166447;0.255593807457899;-0.111264210729961;0.0885854726766912
Ventral hippocampus (R);0.500684877520515;0.222751632967551;0.561450133313867;0.38281331843436;0.559655344018083;0.105470266424414;0.189707707187373;0.277378377985456;-0.112813320351625;0.111813456194528;-0.0335548378072186;0.0393572193581464;0.271407428641918;0.41576145572673;0.12135455739316;0.120610010551086;-0.174367392855791;0.362138347830192;0.0390849557638138;0.45929756424405;0.425059834370009;1;0.547382621335161;0.42527723442072;0.13200128677908;0.0653085883389728
Substantia nigra, reticular part (L);0.488070170437147;0.128653652962636;0.693359283739579;0.35774601175922;0.695838365619373;0.0362006377855607;0.0701671864581944;0.197219348021138;-0.0135837602793882;0.249969339262187;-0.30196780098542;-0.0662369032824065;0.104827905844754;0.317257017824336;-0.0426043291087534;0.0296358398676843;-0.365583024458088;0.284915317028408;-0.121186807316705;0.372738760066183;0.394419854166447;0.547382621335161;1;0.45114439024619;0.022100573475272;0.280498333768807
Substantia nigra, reticular part (R);0.344894159844568;0.158017146668745;0.38352151449745;0.153649169339183;0.381319261282334;-0.0243540322176051;0.156338570353276;0.253640104026309;-0.0205842650836481;0.0940847655730331;-0.168061331092489;0.0251377995614593;0.218008473500158;0.318462361429767;0.0447139135630691;0.144308163830842;-0.128722577101391;0.231645503348737;-0.0316170992308006;0.384475180730597;0.255593807457899;0.42527723442072;0.45114439024619;1;0.167276236640191;0.271027143089059
Substantia nigra, compact part (L);0.0252832895291828;0.0575720965921868;-0.00728334376999861;-0.081973356211592;-0.00969455967988509;-0.188430992507106;0.0882836738606963;0.0782474743491174;-0.0128920971830399;0.0738813714421848;-0.0154476803479822;-0.0425070539914939;0.204593027275159;-0.00851942728278307;-0.0385624465563748;0.0688495469270773;0.0956592645027268;0.0481349696946034;-0.0875159671460497;0.0700752069602878;-0.111264210729961;0.13200128677908;0.022100573475272;0.167276236640191;1;0.122004226758572
Substantia nigra, compact part (R);0.158644419246008;0.0103495651079953;0.339207264238773;0.102795261479664;0.333814287363252;-0.0942986041421187;-0.00834584715472054;0.196154192617114;0.0674696606029251;0.198145418841197;-0.106159254576674;-0.178366791270335;-0.150742610072008;0.108539338915867;-0.24308394966514;-0.073953747301524;-0.33900453218584;-0.0775186933027085;-0.341240000983753;0.0116362016578553;0.0885854726766912;0.0653085883389728;0.280498333768807;0.271027143089059;0.122004226758572;1
