Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Entorhinal area (L);0.340392866623507;0.352892848737904;0.316609408846328;0.0602381751555101;0.233614273145571;0.124911621415093;0.347595324555711;0.352919416762327;0.26927184021521;0.312356209611752;1;0.342619323996849;0.272947439875317;0.292944666014203;0.238773925232733;0.211972444453549;0.27288097574135;0.197568334342031;0.302422679932271;0.281686824508576;0.305443664239486;0.311182190620158;0.139331610483724;0.0918484346478576;0.14965855608111;-0.141925418435782
Entorhinal area (R);0.476079995783093;0.520094607675225;0.477461451176838;0.259395482101554;0.487708115960219;-0.0434907170759491;0.538705921682051;0.476702464555108;0.307387398190216;0.337785364124021;0.342619323996849;1;0.452336955590242;0.413018313541774;0.543619925868252;0.563850158810448;0.617282630553773;0.600463358963352;0.651205367687764;0.60463936255267;0.342442724188612;0.43625998104004;0.299363885085663;0.173199163718185;0.376291857377369;0.0512865042475316
Olfactory areas (L);0.791501911593864;0.758041299922511;0.766483959360274;0.40633016986896;0.570089635985246;0.296399452191102;0.744169543596981;0.792824731854945;0.500982145022237;0.518006156902943;0.272947439875317;0.452336955590242;1;0.735095353853518;0.385841615808613;0.553850367413873;0.705424136805354;0.656753702970336;0.64987357934523;0.740697400283539;0.528304637611181;0.638726302354733;0.252256530840005;0.0418011310662861;0.338391080263922;-0.195455595324206
Olfactory areas (R);0.766175929622611;0.730438230065208;0.729685960875137;0.357352019670205;0.574124639397617;0.309698635822388;0.734574122844201;0.753405993974871;0.530001905793008;0.526858687542455;0.292944666014203;0.413018313541774;0.735095353853518;1;0.413905263960577;0.577954595891449;0.700481480027539;0.600808305078476;0.688711889457195;0.738371525592576;0.586638199931151;0.633423028937302;0.162879276455545;0.0162355639492928;0.277693833432593;-0.136910148224534
Dentate gyrus (L);0.235029519170093;0.298579117455005;0.19671617782287;0.242242948389135;0.320775848009508;-0.0604554423564521;0.351967092485705;0.224963241123821;0.128917742015943;0.376001482749804;0.238773925232733;0.543619925868252;0.385841615808613;0.413905263960577;1;0.592604692579685;0.561689337300862;0.492007678439445;0.597352008762207;0.455541401041056;0.440173290438151;0.487241700092246;0.273589099060193;0.230147239175641;0.546515653748587;0.350705670895177
Dentate gyrus (R);0.541483418063313;0.567017189039004;0.48957074167362;0.302752653958908;0.48471323329264;0.0753095744494071;0.558256607646367;0.542953780789243;0.341852495215182;0.409983249562141;0.211972444453549;0.563850158810448;0.553850367413873;0.577954595891449;0.592604692579685;1;0.697676145080069;0.62771778555127;0.681915784477649;0.681019738845794;0.49447961416903;0.609105206895386;0.379902949477359;0.119236205173638;0.399887325951059;-0.00185048354392605
Subiculum (L);0.741003638243128;0.743601599233325;0.692475370722721;0.479401075212376;0.633063549295533;0.140806063633256;0.718143394849734;0.71782803004062;0.451662942849531;0.475573168693019;0.27288097574135;0.617282630553773;0.705424136805354;0.700481480027539;0.561689337300862;0.697676145080069;1;0.772604485155538;0.820489836732025;0.851976232746679;0.634544068488402;0.724099567282772;0.265315862256286;0.145258878087527;0.406648663739463;-0.00555998543953019
Subiculum (R);0.652870004990644;0.69386485633208;0.599108643089848;0.425576429059732;0.526740449310019;0.0577224010841915;0.65926375818019;0.632743154351852;0.382197653772723;0.458703510824476;0.197568334342031;0.600463358963352;0.656753702970336;0.600808305078476;0.492007678439445;0.62771778555127;0.772604485155538;1;0.773085822844937;0.810727132483704;0.50504216081938;0.595468542722317;0.375237032694323;0.182785574581207;0.359350809616271;-0.0583923125959559
Dorsal hippocampus (L);0.705556585105694;0.752877843615421;0.67949293555307;0.46320106499227;0.628079099150293;0.0941575663580196;0.714656493843716;0.661148388705018;0.48689060376423;0.473597807602411;0.302422679932271;0.651205367687764;0.64987357934523;0.688711889457195;0.597352008762207;0.681915784477649;0.820489836732025;0.773085822844937;1;0.847370112698596;0.646944939753047;0.70578694745329;0.237738773368408;0.119862749507178;0.455766038008532;0.0164811192089839
Dorsal hippocampus (R);0.820929794396056;0.83617183580239;0.78497293355972;0.459536599083159;0.698960179334527;0.177725953095282;0.790678744844744;0.797908145333702;0.566617783882675;0.529512694061474;0.281686824508576;0.60463936255267;0.740697400283539;0.738371525592576;0.455541401041056;0.681019738845794;0.851976232746679;0.810727132483704;0.847370112698596;1;0.581086575743784;0.702851088345011;0.227817337172419;0.0399206180051831;0.388622091504856;-0.104034069707074
Ventral hippocampus (L);0.606140556868946;0.619874102479806;0.634932487294007;0.372425241087096;0.556281539311384;0.165888155625071;0.506699992565169;0.571046008542319;0.315420927631856;0.458639607699189;0.305443664239486;0.342442724188612;0.528304637611181;0.586638199931151;0.440173290438151;0.49447961416903;0.634544068488402;0.50504216081938;0.646944939753047;0.581086575743784;1;0.606317787985859;0.103473199103499;0.0528586163622456;0.343751953181118;-0.041886533916192
Ventral hippocampus (R);0.726140532538677;0.662650337472919;0.686077867544787;0.434057928626458;0.587414435682819;0.337787608510279;0.644051172201746;0.695239269119684;0.500596830534884;0.572721765911884;0.311182190620158;0.43625998104004;0.638726302354733;0.633423028937302;0.487241700092246;0.609105206895386;0.724099567282772;0.595468542722317;0.70578694745329;0.702851088345011;0.606317787985859;1;0.120377138795528;0.12347819747695;0.403929171846497;-0.0738603722183755
Substantia nigra, reticular part (L);0.101840567046656;0.152254053006253;0.0385071025498742;0.160346061252344;0.0885615100367468;-0.0493920582274736;0.185322823737785;0.0875615547731483;-0.0791118144120182;0.129672905981913;0.139331610483724;0.299363885085663;0.252256530840005;0.162879276455545;0.273589099060193;0.379902949477359;0.265315862256286;0.375237032694323;0.237738773368408;0.227817337172419;0.103473199103499;0.120377138795528;1;0.254900836857045;0.208909196358496;0.0225693739255594
Substantia nigra, reticular part (R);-0.0187260718413743;-0.0737316519090934;-0.158147012356621;0.099932168250721;-0.0477264268795069;-0.199615078541696;0.0051308142876192;-0.0369777310481025;0.035274573793693;0.0412420201904064;0.0918484346478576;0.173199163718185;0.0418011310662861;0.0162355639492928;0.230147239175641;0.119236205173638;0.145258878087527;0.182785574581207;0.119862749507178;0.0399206180051831;0.0528586163622456;0.12347819747695;0.254900836857045;1;0.165255954898347;0.188702726653366
Substantia nigra, compact part (L);0.256469817044311;0.340003095060762;0.241482796901708;0.23012847238672;0.313209925545247;-0.0219616146859215;0.301377921576849;0.269196230260624;0.139161155561521;0.328978876064977;0.14965855608111;0.376291857377369;0.338391080263922;0.277693833432593;0.546515653748587;0.399887325951059;0.406648663739463;0.359350809616271;0.455766038008532;0.388622091504856;0.343751953181118;0.403929171846497;0.208909196358496;0.165255954898347;1;0.0750772861831994
Substantia nigra, compact part (R);-0.346725745681651;-0.252378100906107;-0.297469170664043;0.0931744650478373;-0.0752190226611317;-0.249838917054098;-0.267092238057058;-0.341865153732627;-0.227878729533028;-0.114002676304921;-0.141925418435782;0.0512865042475316;-0.195455595324206;-0.136910148224534;0.350705670895177;-0.00185048354392605;-0.00555998543953019;-0.0583923125959559;0.0164811192089839;-0.104034069707074;-0.041886533916192;-0.0738603722183755;0.0225693739255594;0.188702726653366;0.0750772861831994;1
